Suplr_NPI,Suplr_Prvdr_Last_Name_Org,Suplr_Prvdr_First_Name,Suplr_Prvdr_MI,Suplr_Prvdr_Crdntls,Suplr_Prvdr_Gndr,Suplr_Prvdr_Ent_Cd,Suplr_Prvdr_St1,Suplr_Prvdr_St2,Suplr_Prvdr_City,Suplr_Prvdr_State_Abrvtn,Suplr_Prvdr_State_FIPS,Suplr_Prvdr_Zip5,Suplr_Prvdr_RUCA,Suplr_Prvdr_RUCA_Desc,Suplr_Prvdr_Cntry,Suplr_Prvdr_Spclty_Desc,Suplr_Prvdr_Spclty_Srce,Tot_Suplr_HCPCS_Cds,Tot_Suplr_Benes,Tot_Suplr_Clms,Tot_Suplr_Srvcs,Suplr_Sbmtd_Chrgs,Suplr_Mdcr_Alowd_Amt,Suplr_Mdcr_Pymt_Amt,Suplr_Mdcr_Stdzd_Pymt_Amt,DME_Sprsn_Ind,DME_Tot_Suplr_HCPCS_Cds,DME_Tot_Suplr_Benes,DME_Tot_Suplr_Clms,DME_Tot_Suplr_Srvcs,DME_Suplr_Sbmtd_Chrgs,DME_Suplr_Mdcr_Alowd_Amt,DME_Suplr_Mdcr_Pymt_Amt,DME_Suplr_Mdcr_Stdzd_Pymt_Amt,POS_Sprsn_Ind,POS_Tot_Suplr_HCPCS_Cds,POS_Tot_Suplr_Benes,POS_Tot_Suplr_Clms,POS_Tot_Suplr_Srvcs,POS_Suplr_Sbmtd_Chrgs,POS_Suplr_Mdcr_Alowd_Amt,POS_Suplr_Mdcr_Pymt_Amt,POS_Suplr_Mdcr_Stdzd_Pymt_Amt,Drug_Sprsn_Ind,Drug_Tot_Suplr_HCPCS_Cds,Drug_Tot_Suplr_Benes,Drug_Tot_Suplr_Clms,Drug_Tot_Suplr_Srvcs,Drug_Suplr_Sbmtd_Chrgs,Drug_Suplr_Mdcr_Alowd_Amt,Drug_Suplr_Mdcr_Pymt_Amt,Drug_Suplr_Mdcr_Stdzd_Pymt_Amt,Bene_Avg_Age,Bene_Age_LT_65_Cnt,Bene_Age_65_74_Cnt,Bene_Age_75_84_Cnt,Bene_Age_GT_84_Cnt,Bene_Feml_Cnt,Bene_Male_Cnt,Bene_Race_Wht_Cnt,Bene_Race_Black_Cnt,Bene_Race_Api_Cnt,Bene_Race_Hspnc_Cnt,Bene_Race_Natind_Cnt,Bene_Race_Othr_Cnt,Bene_Ndual_Cnt,Bene_Dual_Cnt,Bene_CC_BH_ADHD_OthCD_V1_Pct,Bene_CC_BH_Alcohol_Drug_V1_Pct,Bene_CC_BH_Tobacco_V1_Pct,Bene_CC_BH_Alz_NonAlzdem_V2_Pct,Bene_CC_BH_Anxiety_V1_Pct,Bene_CC_BH_Bipolar_V1_Pct,Bene_CC_BH_Mood_V2_Pct,Bene_CC_BH_Depress_V1_Pct,Bene_CC_BH_PD_V1_Pct,Bene_CC_BH_PTSD_V1_Pct,Bene_CC_BH_Schizo_OthPsy_V1_Pct,Bene_CC_PH_Asthma_V2_Pct,Bene_CC_PH_Afib_V2_Pct,Bene_CC_PH_Cancer6_V2_Pct,Bene_CC_PH_CKD_V2_Pct,Bene_CC_PH_COPD_V2_Pct,Bene_CC_PH_Diabetes_V2_Pct,Bene_CC_PH_HF_NonIHD_V2_Pct,Bene_CC_PH_Hyperlipidemia_V2_Pct,Bene_CC_PH_Hypertension_V2_Pct,Bene_CC_PH_IschemicHeart_V2_Pct,Bene_CC_PH_Osteoporosis_V2_Pct,Bene_CC_PH_Parkinson_V2_Pct,Bene_CC_PH_Arthritis_V2_Pct,Bene_CC_PH_Stroke_TIA_V2_Pct,Bene_Avg_Risk_Scre,year,organization_name,has_existing_fraud_case,entity_type,role,name,url,component,topics,entity_match_count,avg_charge_per_claim,avg_payment_per_claim,avg_services_per_claim,payment_to_charge_ratio,yoy_growth_tot_clms,yoy_growth_sbmtd_chrgs,yoy_growth_mdcr_pymt_amt,yoy_growth_tot_benes
1861938086,"Modern Medical Equipment, Inc.",,,,,O,1111 Hypoluxo Rd Ste 102,,Lantana,FL,12,33462,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,4,1811.0,2439,3226,2768842.0,2476969.82,1869659.04,1806521.41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1811.0,2439.0,3226.0,2768842.0,2476969.82,1869659.04,1806521.41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.85620438,326.0,614.0,545.0,326.0,1100.0,711.0,1143.0,469.0,46.0,119.0,16.0,18.0,1088.0,723.0,0.0077305356,0.1043622308,0.1695196024,0.1165102154,0.2181115406,0.0474875759,0.2479293208,0.2252898951,0.0160132523,0.019326339,0.0403092214,0.0877967973,0.1374930977,0.0795140806,0.2241855329,0.2186637217,0.3870789619,0.1899503037,0.5345113197,0.6289342904,0.2457205964,0.0745444506,0.0215350635,0.3887355052,0.0817228051,1.7063981595,2019,"MODERN MEDICAL EQUIPMENT, INC.",True,,,,,,,,1135.2365723657238,766.5678720787208,1.3226732267322674,0.6752494508534614,-56.26681011296396,-56.895112772649306,-56.80014788411768,-58.23339483394834
1871691626,Cvs Pharmacy Inc,,,,,O,1702 S Broadway Ave,,Tyler,TX,48,75701,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Mass Immunizer Roster Biller,Claim-Specialty,17,58.0,215,7648,50440.58,12204.24,8987.29,9202.77,,6.0,53.0,179.0,423.0,28152.27,3579.27,2324.63,2540.12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,25.0,3221.0,12310.55,5633.67,4317.41,4317.41,72.173076923,,32.0,11.0,,30.0,28.0,37.0,14.0,,,0.0,0.0,44.0,14.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.3620689655,,0.8620689655,0.224137931,0.775862069,0.8275862069,0.3275862069,,,0.3620689655,,1.9669731465,2019,CVS PHARMACY INC,True,Organization,Defendant,Justice Department Files Nationwide Lawsuit Alleging CVS Knowingly Dispensed Controlled Substances in Violation of the Controlled Substances Act and the False Claims Act ,https://www.justice.gov/opa/pr/justice-department-files-nationwide-lawsuit-alleging-cvs-knowingly-dispensed-controlled,Civil Division,"[""Consumer Protection"",""False Claims Act"",""Health Care Fraud""]",1443.0,234.60734883720932,41.801348837209304,35.57209302325582,0.17817578624195043,-10.416666666666668,1.9249736552029428,-20.801197769427617,3.571428571428571
1932332764,Medtech,,,,,O,284 Racebrook Rd,Suite # 217,Orange,CT,09,6477,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,29,120.0,191,238,72534.67,67146.16,51338.04,52154.6,,4.0,23.0,72.0,81.0,5755.08,4159.71,3051.57,3095.44,,25.0,98.0,119.0,157.0,66779.59,62986.45,48286.47,49059.16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.26446281,30.0,37.0,33.0,20.0,82.0,38.0,92.0,12.0,0.0,14.0,,,68.0,52.0,,0.1,0.2083333333,0.125,0.4333333333,0.1,0.4333333333,0.4,,,,0.1833333333,0.1583333333,0.125,0.1833333333,0.2583333333,0.3583333333,0.1666666667,0.7083333333,0.8166666667,0.2833333333,0.175,,0.6666666667,,1.4618498623,2019,MEDTECH,True,Organization,Defendant,Connecticut Medical Equipment Supplier Pays $467K to Settle Allegations under the False Claims Act,https://www.justice.gov/usao-ct/pr/connecticut-medical-equipment-supplier-pays-467k-settle-allegations-under-false-claims,USAO - Connecticut,"[""False Claims Act"",""Health Care Fraud""]",8.0,379.76267015706804,268.7855497382199,1.2460732984293195,0.7077724348921696,-85.11301636788777,-71.34238625945422,-68.00753091840586,-69.38775510204081
1962932566,"Avondale Hme, Inc.",,,,,O,2020 Camino Del Rio North,Suite 205,San Diego,CA,06,92108,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,11,5781.0,9627,16575,11299235.9,9339456.05,7014531.42,6949003.19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,5781.0,9627.0,16575.0,11299235.9,9339456.05,7014531.42,6949003.19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.599068434,1267.0,1797.0,1791.0,926.0,3504.0,2277.0,3403.0,1847.0,92.0,335.0,38.0,66.0,3151.0,2630.0,0.0100328663,0.1297353399,0.2158796056,0.1629475869,0.2643141325,0.0657325722,0.3291818025,0.2933748486,0.0219685176,0.0204116935,0.0539699014,0.1191835323,0.1546445252,0.1105345096,0.2845528455,0.2888773569,0.4457706279,0.2245286283,0.6696073344,0.7986507525,0.3096350112,0.1169347864,0.0219685176,0.5334717177,0.1075938419,1.7142393995,2019,"AVONDALE HME, INC.",True,,,,,,,,1173.702700737509,728.6310813337489,1.7217201620442506,0.6207969708818982,-21.501956947162427,-31.382144821186337,-33.932376857641444,-9.459671104150353
1972043149,Discovery Medical Supply Inc,,,,,O,1301 Seminole Blvd Ste 117,,Largo,FL,12,33770,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,12,3632.0,8426,16371,10902896.98,9161541.03,6992472.97,6875754.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,3632.0,8426.0,16371.0,10902896.98,9161541.03,6992472.97,6875754.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.730261309,1038.0,1269.0,872.0,453.0,1905.0,1727.0,2091.0,1003.0,104.0,339.0,48.0,47.0,1884.0,1748.0,0.0140418502,0.15280837,0.2582599119,0.1145374449,0.2816629956,0.0740638767,0.3397577093,0.2970814978,0.0280837004,0.0302863436,0.0539647577,0.1134361233,0.1216960352,0.1109581498,0.2552312775,0.2681718062,0.3984030837,0.1836453744,0.6349118943,0.7643171806,0.2811123348,0.0991189427,0.0242290749,0.5258810573,0.0980176211,1.5998866375,2019,DISCOVERY MEDICAL SUPPLY INC,True,,,,,,,,1293.9588155708523,829.8686173747923,1.9429147875623072,0.6413408273807242,-12.119315811430956,-18.54611712488576,-16.47391912261539,-26.328600405679513
1982102414,Campbell Medical Group Pllc,,,,,O,1012 Campbell Rd,A,Houston,TX,48,77055,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,General Practice,Claim-Specialty,5,40.0,43,44,63550.0,35721.41,28005.46,28415.19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,40.0,43.0,44.0,63550.0,35721.41,28005.46,28415.19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6,,25.0,,,22.0,18.0,29.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.3,0.325,,0.775,0.8,,,,0.8,,1.37915,2019,CAMPBELL MEDICAL GROUP PLLC,True,Organization,Defendant,Saratoga Orthopedic Surgeon Sentenced To A Year In Prison For Providing False Billing Statement To Health Care Benefit Program,https://www.justice.gov/usao-ndca/pr/saratoga-orthopedic-surgeon-sentenced-year-prison-providing-false-billing-statement,"USAO - California, Northern","[""Health Care Fraud""]",2.0,1477.906976744186,651.2897674418605,1.0232558139534884,0.4406838709677419,,,,
1982141388,"Rego Medical Supply, Inc",,,,,O,6475 Austin St,,Rego Park,NY,36,11374,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,6,1404.0,2511,3235,3212787.56,2366474.62,1741357.14,1695311.13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,1404.0,2511.0,3235.0,3212787.56,2366474.62,1741357.14,1695311.13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.976928623,468.0,536.0,307.0,93.0,655.0,749.0,1019.0,270.0,14.0,72.0,14.0,15.0,788.0,616.0,0.014957265,0.1730769231,0.2856125356,0.0455840456,0.2927350427,0.0712250712,0.301994302,0.2749287749,0.0220797721,0.0320512821,0.0405982906,0.1103988604,0.1431623932,0.1196581197,0.2101139601,0.2884615385,0.363960114,0.1730769231,0.6189458689,0.7286324786,0.287037037,0.0790598291,0.0163817664,0.5384615385,0.0740740741,1.5435231834,2019,"REGO MEDICAL SUPPLY, INC",True,,,,,,,,1279.48528872959,693.4914934289127,1.288331342094783,0.5420081805844641,-85.42319749216301,-85.75979002757461,-86.07765241932312,-85.25984251968504
1982955613,Lucky Care Pharmacy Inc.,,,,,O,3720 Prince St # 1a,,Flushing,NY,36,11354,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Pharmacy,Claim-Specialty,22,71.0,135,402,20222.01,17478.58,13305.57,13696.93,,6.0,27.0,69.0,97.0,3231.8,1038.88,673.99,724.33,,13.0,52.0,64.0,138.0,16266.75,16258.43,12489.47,12830.49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.316455696,,25.0,32.0,,46.0,25.0,,0.0,69.0,0.0,0.0,,0.0,71.0,0.0,,,,0.1830985915,,0.1830985915,0.1549295775,0.0,0.0,,,,,0.2535211268,,0.6901408451,,1.0,0.9436619718,0.338028169,0.5070422535,,0.8309859155,0.1549295775,1.6726201188,2019,LUCKY CARE PHARMACY INC.,True,Organization,Defendant,Pharmacist Charged in $4 Million Health Care Fraud and Kickback Scheme,https://www.justice.gov/opa/pr/pharmacist-charged-4-million-health-care-fraud-and-kickback-scheme,Criminal Division,"[""Health Care Fraud""]",1.0,149.79266666666666,98.55977777777778,2.977777777777778,0.6579746523713519,-47.47081712062256,-53.03559185994015,-55.25232170134113,-41.32231404958678
1063045409,"Your Medical Supply Co, Llc",,,,,O,19g E Lincoln Rd Ne,,Brookhaven,MS,28,39601,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Other Medical Supply Company,Claim-Specialty,12,660.0,1055,2694,1856026.14,1477867.03,1173563.81,1146396.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,660.0,1055.0,2694.0,1856026.14,1477867.03,1173563.81,1146396.67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.841463415,103.0,254.0,202.0,101.0,450.0,210.0,511.0,122.0,,15.0,0.0,,492.0,168.0,,0.0939393939,0.1803030303,0.0803030303,0.3,0.046969697,0.3318181818,0.3090909091,0.0242424242,0.0272727273,0.0212121212,0.1106060606,0.146969697,0.1257575758,0.2803030303,0.2878787879,0.4303030303,0.2196969697,0.6893939394,0.7893939394,0.3,0.1136363636,0.0212121212,0.5681818182,0.0878787879,1.5354741146,2020,"YOUR MEDICAL SUPPLY CO, LLC",True,Organization,Defendant,National Health Care Fraud Enforcement Action Results in 193 Defendants Charged and Over $2.75 Billion in False Claims,https://www.justice.gov/usao-sdfl/pr/national-health-care-fraud-enforcement-action-results-193-defendants-charged-and-over,"USAO - Florida, Southern","[""Health Care Fraud""]",1.0,1759.2664834123223,1112.3827582938388,2.553554502369668,0.6322991819500992,,,,
1073935862,"All American Medical Supplies, Llc",,,,,O,7261 Sheridan St Ste 310,,Hollywood,FL,12,33024,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,7,5420.0,5420,42243,1456618.0,227383.47,176811.72,172484.21,,7.0,5420.0,5420.0,42243.0,1456618.0,227383.47,176811.72,172484.21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.190312164,606.0,1337.0,2530.0,947.0,3423.0,1997.0,3323.0,1588.0,78.0,367.0,14.0,50.0,3603.0,1817.0,0.0035055351,0.0433579336,0.1009225092,0.0957564576,0.1915129151,0.0278597786,0.2121771218,0.1922509225,0.013099631,0.008302583,0.0225092251,0.1018450185,0.1854243542,0.129704797,0.4077490775,0.2193726937,0.8503690037,0.2595940959,0.7618081181,0.8249077491,0.3767527675,0.094095941,0.0184501845,0.4695571956,0.0848708487,2.073649491,2020,"ALL AMERICAN MEDICAL SUPPLIES, LLC",True,,,,,,,,268.74870848708485,32.62208856088561,7.7939114391143915,0.12138509890719461,-92.7503277065889,-92.71041115659597,-93.12819694740307,-88.30459832121356
1083631568,K -Va -T Food Stores Inc,,,,,O,416 Eastern Plaza Center,,Newport,TN,47,37821,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Mass Immunizer Roster Biller,Claim-Specialty,11,21.0,80,18077,19918.75,5322.65,4171.73,4137.05,,6.0,21.0,77.0,153.0,9705.34,1581.0,1178.86,1203.61,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,15.0,17924.0,10213.41,3741.65,2992.87,2933.44,74.058823529,,,,,,,20.0,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,,,0.5238095238,,0.7142857143,,0.619047619,0.6666666667,,,0.0,,,2.1251862745,2020,K -VA -T FOOD STORES INC,True,Organization,Defendant,Food City Agrees to Pay over $8M to Settle False Claims Act Allegations Related to Opioid Dispensing ,https://www.justice.gov/opa/pr/food-city-agrees-pay-over-8m-settle-false-claims-act-allegations-related-opioid-dispensing,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",121.0,248.984375,52.14662499999999,225.9625,0.20943733919046123,-39.849624060150376,-17.22814054147496,69.91475201511898,-32.25806451612903
1124392147,Walgreen Co,,,,,O,1905 W El Camino Real,,Mountain View,CA,6,94040,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Centralized Flu,Claim-Specialty,14,90.0,287,3293,68299.05,16577.15,12430.85,12387.58,,8.0,90.0,272.0,805.0,53351.52,8966.19,6533.94,6575.79,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,14.0,1455.0,11048.76,6746.18,5369.24,5289.03,76.905882353,,30.0,43.0,,49.0,41.0,49.0,,24.0,,0.0,,65.0,25.0,0.0,,,,0.1555555556,,0.1888888889,0.1555555556,,,,0.1222222222,0.1444444444,,0.3111111111,0.1222222222,0.8777777778,0.2111111111,0.8111111111,0.8,0.3,0.1444444444,,0.2888888889,,1.7629787317,2020,WALGREEN CO,True,Organization,Defendant,Walgreen Co. Pays $9.86M to Settle Allegations of Improper Medi Cal Billings ,https://www.justice.gov/usao-edca/pr/walgreen-co-pays-986m-settle-allegations-improper-medi-cal-billings,"USAO - California, Eastern","[""Health Care Fraud""]",11194.0,237.97578397212544,43.313066202090596,11.473867595818815,0.18200619188700282,-1.3745704467353952,-9.988953395506398,0.045311068938827796,2.272727272727273
1134608292,"Liberty Medical Dme, Llc",,,,,O,2302 Parklake Dr Ne Ste 670,,Atlanta,GA,13,30345,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,11,713.0,836,2586,1571978.67,1520889.84,1210798.62,1182345.39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,713.0,836.0,2586.0,1571978.67,1520889.84,1210798.62,1182345.39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.992805755,,302.0,234.0,,440.0,273.0,435.0,139.0,27.0,85.0,,,422.0,291.0,,0.141654979,0.1851332398,0.0561009818,0.3001402525,0.0687237027,0.3366058906,0.2973352034,0.0224403927,0.0420757363,0.0406732118,0.126227209,0.1346423562,0.110799439,0.2608695652,0.2636746143,0.4221598878,0.1893408135,0.698457223,0.7699859748,0.270687237,0.1192145863,0.0182328191,0.5357643759,0.0883590463,1.6165168343,2020,"LIBERTY MEDICAL DME, LLC",True,Defendant,Organization,Florida Business Owners Sentenced in Durable Medical Equipment Bribery Scheme,https://www.justice.gov/usao-ndga/pr/florida-business-owners-sentenced-durable-medical-equipment-bribery-scheme,"USAO - Georgia, Northern","[""Health Care Fraud""]",1.0,1880.35726076555,1448.3237081339714,3.0933014354066986,0.7702385809089891,1448.148148148148,1779.4744023949513,2007.6926692318302,1326.0
1306890876,"Southern Respiratory, Inc",,,,,O,724 S Rossiter St,,Mount Dora,FL,12,32757,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,26,884.0,7048,17677,1306651.42,582510.26,436655.13,503490.85,,26.0,884.0,7048.0,17677.0,1306651.42,582510.26,436655.13,503490.85,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.503496503,37.0,342.0,368.0,137.0,445.0,439.0,823.0,21.0,,20.0,,19.0,829.0,55.0,,0.1165158371,0.0859728507,0.0995475113,0.2488687783,0.028280543,0.3031674208,0.2873303167,0.0158371041,,,0.1640271493,0.3042986425,0.2081447964,0.3766968326,0.5113122172,0.3868778281,0.2941176471,0.899321267,0.8800904977,0.5101809955,0.165158371,0.0294117647,0.5090497738,0.0904977376,1.932035938,2020,"SOUTHERN RESPIRATORY, INC",True,Organization,Defendant,Thomson business owner convicted of Medicare fraud,https://www.justice.gov/usao-sdga/pr/thomson-business-owner-convicted-medicare-fraud,"USAO - Georgia, Southern","[""Health Care Fraud""]",3.0,185.39322077185017,61.954473609534624,2.508087400681044,0.33417874370809625,-43.216242346116665,-39.353566485171896,-33.45506957829664,-42.22222222222222
1326371634,"A To Z Pharmacy, Inc,",,,,,O,9407 5th Ave,,Brooklyn,NY,36,11209,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Pharmacy,Claim-Specialty,33,111.0,750,23595,222220.28,31096.51,23517.12,23801.75,,18.0,109.0,695.0,10911.0,178842.72,19673.16,14667.93,15023.16,*,,,,,,,,,#,,,,,,,,,78.841269841,,,46.0,35.0,75.0,36.0,96.0,0.0,,,0.0,,,,0.0,,,0.2342342342,0.3603603604,,0.5495495495,0.5225225225,0.0990990991,,,0.2162162162,0.2882882883,0.0990990991,0.3333333333,0.2432432432,1.036036036,0.5315315315,1.0720720721,1.0720720721,0.8018018018,0.3513513514,,0.8198198198,0.1981981982,2.2236976448,2020,"A TO Z PHARMACY, INC,",True,Defendant,Organization,Owner of Florida Pharmacy Sentenced to 15 Years in Prison for $100 Million Compounding Pharmacy Fraud Scheme ,https://www.justice.gov/opa/pr/owner-florida-pharmacy-sentenced-15-years-prison-100-million-compounding-pharmacy-fraud,Criminal Division,"[""Health Care Fraud""]",4.0,296.29370666666665,31.35616,31.46,0.10582796493641354,-14.187643020594965,1.20625756472784,-21.619815550706562,-3.4782608695652173
1336187475,San Bdno Medical Orthopaedic Group Inc,,,,,O,1901 W Lugonia Ave,Suite 120,Redlands,CA,6,92374,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Orthopedic Surgery,Claim-Specialty,27,305.0,318,340,123239.0,49145.69,37636.82,34664.39,,2.0,18.0,18.0,18.0,2408.0,981.32,735.86,745.24,,25.0,295.0,300.0,322.0,120831.0,48164.37,36900.96,33919.15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.386666667,67.0,154.0,63.0,21.0,210.0,95.0,188.0,22.0,18.0,66.0,0.0,11.0,161.0,144.0,,0.1245901639,0.1147540984,0.0655737705,0.2393442623,0.0491803279,0.2786885246,0.2524590164,,,0.0459016393,0.0950819672,0.1114754098,0.0721311475,0.2131147541,0.1770491803,0.3114754098,0.1540983607,0.6459016393,0.7081967213,0.137704918,0.1803278689,,0.593442623,0.062295082,1.2235053498,2020,"SAN BERNARDINO MEDICAL ORTHOPAEDIC GROUP, INC.",True,Organization,Defendant,Orthopedic Clinics to Pay $2.39 Million to Settle Allegations of Billing Federal Health Care Programs for Reimported Products,https://www.justice.gov/usao-edca/pr/orthopedic-clinics-pay-239-million-settle-allegations-billing-federal-health-care,"USAO - California, Eastern","[""Health Care Fraud""]",20.0,387.5440251572327,118.35477987421383,1.069182389937107,0.30539699283506033,-13.821138211382115,-7.0798995694757565,-5.5974600460916015,-14.084507042253522
1437792058,Regional Home Care Inc,,,,,O,1011 N Main St Ste 28,,White River Junction,VT,50,5001,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Medical Supply Company with Respiratory Therapist,Claim-Specialty,11,23.0,66,155,31613.86,13870.25,11071.99,8715.15,,11.0,23.0,66.0,155.0,31613.86,13870.25,11071.99,8715.15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.875,,15.0,,0.0,12.0,11.0,21.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,0.0,,,,0.5217391304,,0.0,0.0,,0.0,0.989015625,2020,REGIONAL HOME CARE INC,True,,,,,,,,478.9978787878788,167.75742424242424,2.3484848484848486,0.3502258186757327,,,,
1457863326,Pipeline Medical Equipment Inc,,,,,O,1700 N Dixie Hwy Ste 140,,Boca Raton,FL,12,33432,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,12,200.0,399,605,402451.7,333664.09,263414.78,250457.72,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,200.0,399.0,605.0,402451.7,333664.09,263414.78,250457.72,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.724489796,,90.0,63.0,,133.0,67.0,138.0,44.0,,12.0,0.0,,133.0,67.0,,0.14,0.23,0.1,0.31,0.055,0.35,0.325,,,0.075,0.12,0.15,0.09,0.285,0.305,0.415,0.2,0.745,0.8,0.325,0.155,,0.565,0.1,1.7058332443,2020,PIPELINE MEDICAL EQUIPMENT INC,True,,,,,,,,1008.6508771929825,660.187418546366,1.5162907268170427,0.6545252014092623,-85.95070422535211,-86.27539245007634,-83.82719111336702,-88.58447488584474
1467974428,Alpine Medical,,,,,O,902 Big Horn Ave,,Worland,WY,56,82401,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US,Other Medical Supply Company,Claim-Specialty,46,407.0,2560,5605,763917.26,313442.96,231415.57,168202.7,,32.0,386.0,2535.0,5577.0,750364.43,302680.75,222815.45,159388.57,,14.0,26.0,27.0,28.0,13552.83,10762.21,8600.12,8814.13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.755656109,46.0,184.0,130.0,47.0,211.0,196.0,390.0,0.0,,15.0,0.0,,332.0,75.0,,0.0737100737,0.199017199,0.0540540541,0.2481572482,0.0294840295,0.2923832924,0.2776412776,0.0319410319,,,0.0982800983,0.1965601966,0.1621621622,0.1646191646,0.4176904177,0.3562653563,0.257985258,0.5577395577,0.7813267813,0.3071253071,0.113022113,0.0368550369,0.4938574939,0.0491400491,1.3506689634,2020,ALPINE MEDICAL,True,,,,,,,,298.4051796875,90.39670703125,2.189453125,0.30293276787593465,-20.743034055727556,-18.007083710203503,-17.13811809766502,-7.709750566893423
