npi,organization_name,has_existing_fraud_case,entity_type,role,name,url,component,topics,entity_match_count
1831170075,GISELE NGUYEN INC,false,Defendant,Organization,California Pharmacist Agrees to Settle Allegations of Fraud,https://www.justice.gov/opa/pr/california-pharmacist-agrees-settle-allegations-fraud,Civil Division,"[""Health Care Fraud""]",2
1184045296,GLENN SAPERSTEIN LLC,false,Defendant,Person,"16 Defendants, Including 12 Physicians, Sentenced to Prison for Distributing 6.6 Million Opioid Pills and Submitting $250 Million in False Billings",https://www.justice.gov/opa/pr/16-defendants-including-12-physicians-sentenced-prison-distributing-66-million-opioid-pills,Criminal Division,"[""Opioids"",""Health Care Fraud""]",1
1871794222,"GLEN OAKS, LLC",false,Defendant,Organization,"The United States Files False Claims Act Complaint Against Six Vanguard Nursing Facilities and Related Entities, as Well as Vanguard’s Director of Operations",https://www.justice.gov/opa/pr/united-states-files-false-claims-act-complaint-against-six-vanguard-nursing-facilities-and,Civil Division,"[""Elder Justice"",""False Claims Act"",""Health Care Fraud""]",1
1386156453,GLOBAL CARDIO CARE INC.,true,Organization,Defendant,Charges Brought Against 34 Individuals for Alleged West Coast Medicare and Medicaid Fraud Schemes Totaling $258 Million,https://www.justice.gov/opa/pr/charges-brought-against-34-individuals-alleged-west-coast-medicare-and-medicaid-fraud-schemes,Criminal Division,"[""Prescription Drugs"",""Financial Fraud"",""Health Care Fraud""]",2
1699031468,GLOBAL COMPOUNDING PHARMACY LLC,true,Defendant,Organization,Five NW Alabama Compounding Pharmacy Employees Charged in Multi-Million Dollar Prescription Fraud Conspiracy during National Health Care Fraud Takedown,https://www.justice.gov/usao-ndal/pr/five-nw-alabama-compounding-pharmacy-employees-charged-multi-million-dollar,"USAO - Alabama, Northern","[""Opioids"",""Prescription Drugs"",""Health Care Fraud""]",1
1699031468,GLOBAL COMPOUNDING PHARMACY LLC,true,Organization,Defendant,Multiple  Defendants Sentenced in a Major Compounding Pharmacy Fraud Conspiracy,https://www.justice.gov/usao-ndal/pr/multiple-defendants-sentenced-major-compounding-pharmacy-fraud-conspiracy,Federal Bureau of Investigation (FBI),"[""Health Care Fraud""]",1
1699031468,GLOBAL COMPOUNDING PHARMACY LLC,true,Defendant,Organization,Former Co-Owner of Pharmacy Pleads Guilty in Prescription Drug Billing Scheme,https://www.justice.gov/usao-ndal/pr/former-co-owner-pharmacy-pleads-guilty-prescription-drug-billing-scheme,Federal Bureau of Investigation (FBI),"[""Health Care Fraud""]",1
1699031468,GLOBAL COMPOUNDING PHARMACY LLC,true,Organization,Defendant,Former Co-Owner and CEO of Pharmacy Pleads Guilty in Prescription Drug Billing Scheme,https://www.justice.gov/usao-ndal/pr/former-co-owner-and-ceo-pharmacy-pleads-guilty-prescription-drug-billing-scheme,Federal Bureau of Investigation (FBI),"[""Health Care Fraud""]",1
1891125241,GLOBAL HEALTH CARE,true,Organization,Defendant,Owners of Home Health Care Agency Sentenced to Prison For Taking Part in $80 Million Medicaid Fraud,https://www.justice.gov/usao-dc/pr/owners-home-health-care-agency-sentenced-prison-taking-part-80-million-medicaid-fraud,USAO - District of Columbia,"[""Health Care Fraud""]",8
1891125241,GLOBAL HEALTH CARE,true,Defendant,Organization,Owners of Home Health Care Agency Sentenced to Prison for Taking Part in $80 Million Medicaid Fraud,https://www.justice.gov/opa/pr/owners-home-health-care-agency-sentenced-prison-taking-part-80-million-medicaid-fraud,USAO - District of Columbia,"[""Asset Forfeiture"",""StopFraud"",""Health Care Fraud""]",8
1891125241,GLOBAL HEALTH CARE,true,Defendant,Organization,Owners of Home Health Care Agency Found Guilty Of Taking Part in $80 Million Medicaid Fraud,https://www.justice.gov/usao-dc/pr/owners-home-health-care-agency-found-guilty-taking-part-80-million-medicaid-fraud,USAO - District of Columbia,"[""Health Care Fraud""]",8
1184697948,GLOBAL MEDICAL EQUIPMENT AND SUPPLIES,false,Defendant,Organization,Former Co-Owner of Pharmacy Pleads Guilty in Prescription Drug Billing Scheme,https://www.justice.gov/usao-ndal/pr/former-co-owner-pharmacy-pleads-guilty-prescription-drug-billing-scheme,Federal Bureau of Investigation (FBI),"[""Health Care Fraud""]",4
1215986161,GLOBAL QUALITY INC,true,Organization,Defendant,Physician Charged for Alleged Role in an Over $120 Million Health Care Fraud and Money Laundering Conspiracy Involving Sponsorship of Ultimate Fighting Championship Hall of Famers,https://www.justice.gov/opa/pr/physician-charged-alleged-role-over-120-million-health-care-fraud-and-money-laundering,Criminal Division,"[""Health Care Fraud""]",1
1295032241,"GOLD CARE HOME HEALTH SERVICES, INC",true,Organization,Defendant,Seventy-Three Charged in Southern District of Florida as Part of Largest National Medicare Fraud Takedown in History,https://www.justice.gov/usao-sdfl/pr/seventy-three-charged-southern-district-florida-part-largest-national-medicare-fraud,"USAO - Florida, Southern","[""Health Care Fraud""]",1
1295032241,"GOLD CARE HOME HEALTH SERVICES, INC",true,Organization,Defendant,Owner of Florida Home Health Agency Convicted in Multimillion-Dollar Health Care Fraud Scheme,https://www.justice.gov/opa/pr/owner-florida-home-health-agency-convicted-multimillion-dollar-health-care-fraud-scheme,Criminal Division,"[""Health Care Fraud""]",1
1801814256,"GOLDEN HOME HEALTH CARE, INC",true,Defendant,Organization,Miami Man Pleads Guilty to Fraud Charges for Role in $4.2 Million Home Health Care Scheme,https://www.justice.gov/usao-sdfl/pr/miami-man-pleads-guilty-fraud-charges-role-42-million-home-health-care-scheme,"USAO - Florida, Southern","[""Health Care Fraud""]",3
1801814256,"GOLDEN HOME HEALTH CARE, INC",true,Organization,Defendant,Miami Man Pleads Guilty to Fraud Charges for Role in $4.2 Million Home Health Care Scheme,https://www.justice.gov/opa/pr/miami-man-pleads-guilty-fraud-charges-role-42-million-home-health-care-scheme,Criminal Division,"[""Health Care Fraud""]",3
1063760734,"GOLDEN SUNRISE PHARMACEUTICAL, INC.",false,Defendant,Organization,Tulare County Man Indicted for Falsely Marketing Herbal Mixtures as FDA-Approved Treatment for COVID-19,https://www.justice.gov/usao-edca/pr/tulare-county-man-indicted-falsely-marketing-herbal-mixtures-fda-approved-treatment,"USAO - California, Eastern","[""Coronavirus"",""Consumer Protection"",""Health Care Fraud""]",1
1649894700,GOLD MEDICAL SUPPLY INC,true,Organization,Defendant,National Health Care Fraud Enforcement Action Results in 193 Defendants Charged and Over $2.75 Billion in False Claims,https://www.justice.gov/usao-sdfl/pr/national-health-care-fraud-enforcement-action-results-193-defendants-charged-and-over,"USAO - Florida, Southern","[""Health Care Fraud""]",1
1134238306,"GOOD FRIENDS SERVICES, INC.",false,Defendant,Organization,"South Florida Patient Recruiter Convicted For Role In $600,000 Health Care Kickback Scheme",https://www.justice.gov/opa/pr/south-florida-patient-recruiter-convicted-role-600000-health-care-kickback-scheme,Criminal Division,"[""Health Care Fraud""]",1
1992131635,GOOD SHEPHERD HOSPICE,false,Defendant,Organization,United States Settles False Claims Act Suit Against Good Shepherd Hospice Inc. and Related Entities,https://www.justice.gov/opa/pr/united-states-settles-false-claims-act-suit-against-good-shepherd-hospice-inc-and-related,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",9
1497857551,GOOD SHEPHERD HOSPICE OF MID-AMERICA INC,false,Defendant,Organization,United States Settles False Claims Act Suit Against Good Shepherd Hospice Inc. and Related Entities,https://www.justice.gov/opa/pr/united-states-settles-false-claims-act-suit-against-good-shepherd-hospice-inc-and-related,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",2
1518069673,GOOD SHEPHERD HOSPICE WICHITA LLC,false,Defendant,Organization,United States Settles False Claims Act Suit Against Good Shepherd Hospice Inc. and Related Entities,https://www.justice.gov/opa/pr/united-states-settles-false-claims-act-suit-against-good-shepherd-hospice-inc-and-related,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",1
1043784028,GOSHEN HEALTHCARE & MANAGEMENT SERVICES,true,Organization,Organization,Six Indicted in Scheme to Defraud D.C. Medicaid Program,https://www.justice.gov/usao-dc/pr/six-indicted-scheme-defraud-dc-medicaid-program,Federal Bureau of Investigation (FBI),"[""Health Care Fraud""]",1
1447437850,GOT SLEEP INC,true,Organization,Defendant,Second Owner of Fresno Sleep Clinic Pleads Guilty to Submitting over $1.5 Million in Fraudulent Claims to Medicare and Medi-Cal for Sleep Studies,https://www.justice.gov/usao-edca/pr/second-owner-fresno-sleep-clinic-pleads-guilty-submitting-over-15-million-fraudulent,"USAO - California, Eastern","[""Health Care Fraud"",""Identity Theft""]",2
1447437850,GOT SLEEP INC,true,Organization,Defendant,"Kings County Man Indicted for Submitting Over $8,000,000 in Fraudulent Sleep Study Claims One Year After His Brother was Indicted for Similar Misconduct",https://www.justice.gov/usao-edca/pr/kings-county-man-indicted-submitting-over-8000000-fraudulent-sleep-study-claims-one,"USAO - California, Eastern","[""Health Care Fraud"",""Identity Theft""]",2
1447437850,GOT SLEEP INC,true,Organization,Defendant,Former Fresno Sleep Clinic Owner Sentenced to 46 Months in Prison for Submitting Over $1.5 Million in Fraudulent Claims for Sleep Studies to Medicare and Medi-Cal,https://www.justice.gov/usao-edca/pr/former-fresno-sleep-clinic-owner-sentenced-46-months-prison-submitting-over-15-million,"USAO - California, Eastern","[""Health Care Fraud""]",2
1639894744,GRAND HOME HEALTH LLC,true,Organization,Witness,Chicago Doctor and His Wife Held Liable by Jury for Taking Kickbacks and Causing False Medicare Claims; Ordered To Pay Civil Judgment of More Than $3 Million,https://www.justice.gov/usao-ndil/pr/chicago-doctor-and-his-wife-held-liable-jury-taking-kickbacks-and-causing-false,Federal Bureau of Investigation (FBI),"[""Elder Justice"",""False Claims Act"",""Health Care Fraud""]",1
1457658841,"GRAND MEDICAL CLINIC, INC",true,Organization,Defendant,Federal Jury Convicts Doctor on Fraud Charges for Approving Medically Unnecessary Tests,https://www.justice.gov/usao-ndil/pr/federal-jury-convicts-doctor-fraud-charges-approving-medically-unnecessary-tests,"USAO - Illinois, Northern","[""Health Care Fraud""]",2
1457658841,"GRAND MEDICAL CLINIC, INC",true,Defendant,Organization,Federal Grand Jury Indicts Doctor for Allegedly Approving Medically Unnecessary Tests Billed to Medicare,https://www.justice.gov/usao-ndil/pr/federal-grand-jury-indicts-doctor-allegedly-approving-medically-unnecessary-tests,"USAO - Illinois, Northern","[""Health Care Fraud""]",2
1306062930,GRANT MEDICAL CLINIC,false,Defendant,Organization,"Valdosta Doctor, Physician’s Assistant Sentenced To Prison For Medicare-Medicaid Fraud, Ordered To Repay Millions In Restitution ",https://www.justice.gov/usao-mdga/pr/valdosta-doctor-physician-s-assistant-sentenced-prison-medicare-medicaid-fraud-ordered,Federal Bureau of Investigation (FBI),"[""Health Care Fraud""]",1
1750816120,"GREGORY BANKS COUNSELING, LLC",true,Organization,Defendant,Brookfield Counselor Admits Defrauding Medicaid of More Than $1 Million,https://www.justice.gov/usao-ct/pr/brookfield-counselor-admits-defrauding-medicaid-more-1-million,USAO - Connecticut,"[""Financial Fraud"",""Health Care Fraud""]",1
1750816120,"GREGORY BANKS COUNSELING, LLC",true,Organization,Defendant,Brookfield Counselor Sentenced to 30 Months in Federal Prison for Defrauding Medicaid of More than $1 Million,https://www.justice.gov/usao-ct/pr/brookfield-counselor-sentenced-30-months-federal-prison-defrauding-medicaid-more-1,USAO - Connecticut,"[""Health Care Fraud""]",1
1326045014,"GROVE PLACE SURGERY CENTER ,LLC",true,Organization,Defendant,Florida Physician Agrees to Pay $4 Million and To Accept a 5-Year Exclusion From Medicare to Resolve False Claims Act Allegations,https://www.justice.gov/usao-sdfl/pr/florida-physician-agrees-pay-4-million-and-accept-5-year-exclusion-medicare-resolve-0,"USAO - Florida, Southern","[""Health Care Fraud""]",1
1043593254,G.R. SERVICES EQUIPMENT & SUPPLIES INC.,true,Defendant,Organization,International Fugitive Arrested for Role in Multi-Million Dollar Health Care Fraud Scheme,https://www.justice.gov/opa/pr/international-fugitive-arrested-role-multi-million-dollar-health-care-fraud-scheme,Criminal Division,"[""Health Care Fraud""]",1
1043593254,G.R. SERVICES EQUIPMENT & SUPPLIES INC.,true,Organization,Defendant,Former Fugitive Pleads Guilty in Florida Multimillion-Dollar Health Care Fraud Scheme,https://www.justice.gov/opa/pr/former-fugitive-pleads-guilty-florida-multimillion-dollar-health-care-fraud-scheme,Criminal Division,"[""Health Care Fraud"",""StopFraud""]",1
1043593254,G.R. SERVICES EQUIPMENT & SUPPLIES INC.,true,Defendant,Organization,Former Fugitive Pleads Guilty In Florida Multimillion-Dollar Health Care Fraud Scheme,https://www.justice.gov/usao-mdfl/pr/former-fugitive-pleads-guilty-florida-multimillion-dollar-health-care-fraud-scheme,Criminal - Criminal Fraud Section,"[""Health Care Fraud""]",1
1043593254,G.R. SERVICES EQUIPMENT & SUPPLIES INC.,true,Defendant,Organization,Former Fugitive Sentenced to Prison for Florida Multimillion-Dollar Health Care Fraud Scheme,https://www.justice.gov/opa/pr/former-fugitive-sentenced-prison-florida-multimillion-dollar-health-care-fraud-scheme,Criminal Division,"[""Health Care Fraud""]",1
1295789022,"GUARDIAN ANGEL HOME HEALTH CARE, INC",false,Defendant,Organization,Detroit Area Doctor Sentenced to 45 Years in Prison for Providing Medically Unnecessary Chemotherapy to Patients,https://www.justice.gov/opa/pr/detroit-area-doctor-sentenced-45-years-prison-providing-medically-unnecessary-chemotherapy,Criminal Division,"[""Health Care Fraud""]",5
1841254448,"GUARDIAN ANGEL HOSPICE, INC.",false,Defendant,Organization,Detroit Area Doctor Sentenced to 45 Years in Prison for Providing Medically Unnecessary Chemotherapy to Patients,https://www.justice.gov/opa/pr/detroit-area-doctor-sentenced-45-years-prison-providing-medically-unnecessary-chemotherapy,Criminal Division,"[""Health Care Fraud""]",3
1528294477,"GUARDIAN HOSPICE OF GEORGIA, LLC",false,Defendant,Organization,United States Settles False Claims Act Suit against Guardian Hospice and Related Entities,https://www.justice.gov/opa/pr/united-states-settles-false-claims-act-suit-against-guardian-hospice-and-related-entities,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",1
1740448364,GUARDIAN INC,false,Defendant,Organization,Los Angeles Dentist Pleads Guilty to Health Care Fraud Charges Stemming from False and Fraudulent Billings,https://www.justice.gov/opa/pr/los-angeles-dentist-pleads-guilty-health-care-fraud-charges-stemming-false-and-fraudulent,Criminal Division,"[""Health Care Fraud""]",2
1154763761,GUARDIAN REHABILITATION SERVICES,false,Defendant (Organization),Company,Guardian Elder Care Holdings and Related Entities Agree to Pay $15.4 Million to Resolve False Claims Act Allegations for Billing for Medically Unnecessary Rehabilitation Therapy Services,https://www.justice.gov/opa/pr/guardian-elder-care-holdings-and-related-entities-agree-pay-154-million-resolve-false-claims,Civil Division,"[""Health Care Fraud"",""Elder Justice""]",2
1528167194,HABANA HOSPITAL PHARMACY INC.,false,Defendant,Organization,"Three Florida Pharmacies Agree to Pay $830,707 to Resolve Allegations They Fraudulently Billed Federal Health Care Programs",https://www.justice.gov/usao-sdfl/pr/three-florida-pharmacies-agree-pay-830707-resolve-allegations-they-fraudulently-billed,"USAO - Florida, Southern","[""False Claims Act"",""Health Care Fraud""]",1
1346679008,"HALFWAY THERE FLORIDA, LLC",true,Organization,Organization,Addiction Treatment Facility Owner Convicted in $58 Million Health Care Fraud Scheme,https://www.justice.gov/opa/pr/addiction-treatment-facility-owner-convicted-58-million-health-care-fraud-scheme,Criminal Division,"[""Health Care Fraud""]",1
1770709156,"HALL PHARMACY, P.L.C.",true,Organization,Defendant,Pharmacy Owner Sentenced for Paying Illegal Kickbacks and Engaging in a Money Laundering Conspiracy,https://www.justice.gov/opa/pr/pharmacy-owner-sentenced-paying-illegal-kickbacks-and-engaging-money-laundering-conspiracy,Criminal Division,"[""Health Care Fraud""]",3
1235456203,HAPPY FAMILY CLINICAL SERVICES LLC,true,Organization,Defendant,Owner of Mental Health Services Agency Sentenced to 2 Years in Federal Prison for Health Care Fraud,https://www.justice.gov/usao-ct/pr/owner-mental-health-services-agency-sentenced-2-years-federal-prison-health-care-fraud,USAO - Connecticut,"[""Health Care Fraud""]",1
1235456203,HAPPY FAMILY CLINICAL SERVICES LLC,true,Organization,Defendant,Owner of Mental Health Services Agency Pleads Guilty to Health Care Fraud Charge,https://www.justice.gov/usao-ct/pr/owner-mental-health-services-agency-pleads-guilty-health-care-fraud-charge,USAO - Connecticut,"[""Health Care Fraud""]",1
1437688892,HARMONY BEHAVIORAL HEALTH,true,Organization,Defendant,Eleventh Circuit Affirms All Convictions For Former WellCare Executives,https://www.justice.gov/usao-mdfl/pr/eleventh-circuit-affirms-all-convictions-former-wellcare-executives,"USAO - Florida, Middle","[""Financial Fraud"",""Health Care Fraud"",""StopFraud""]",4
1912535337,HARMONY FAMILY SERVICES II,false,Defendant,Organization,Mesa Business Owner Who Exploited the American Indian Health Plan Sentenced to Over 5 Years for AHCCCS Fraud,https://www.justice.gov/usao-az/pr/mesa-business-owner-who-exploited-american-indian-health-plan-sentenced-over-5-years,USAO - Arizona,"[""Financial Fraud"",""Health Care Fraud""]",1
1912535337,HARMONY FAMILY SERVICES II,false,Defendant,Organization,Mesa Woman Pleads Guilty to Fraud Targeting AHCCCS,https://www.justice.gov/usao-az/pr/mesa-woman-pleads-guilty-fraud-targeting-ahcccs,USAO - Arizona,"[""Financial Fraud"",""Health Care Fraud""]",1
1841442407,HARMONY FAMILY SERVICES LLC,false,Defendant,Organization,Mesa Business Owner Who Exploited the American Indian Health Plan Sentenced to Over 5 Years for AHCCCS Fraud,https://www.justice.gov/usao-az/pr/mesa-business-owner-who-exploited-american-indian-health-plan-sentenced-over-5-years,USAO - Arizona,"[""Financial Fraud"",""Health Care Fraud""]",2
1841442407,HARMONY FAMILY SERVICES LLC,false,Defendant,Organization,Mesa Woman Pleads Guilty to Fraud Targeting AHCCCS,https://www.justice.gov/usao-az/pr/mesa-woman-pleads-guilty-fraud-targeting-ahcccs,USAO - Arizona,"[""Financial Fraud"",""Health Care Fraud""]",2
1679807267,"HARRIS HEALTHCARE GROUP, INC",false,Defendant,Organization,Houston Physician Convicted of Conspiracy in $1.5 Million Medicare Fraud Scheme,https://www.justice.gov/opa/pr/houston-physician-convicted-conspiracy-15-million-medicare-fraud-scheme,Criminal Division,"[""Health Care Fraud""]",2
1639122138,"HARRIS THERAPY, INC",false,Defendant,Organization,"Owner Of Harris Therapy, Inc. Convicted On Healthcare Fraud Charges",https://www.justice.gov/usao-hi/pr/owner-harris-therapy-inc-convicted-healthcare-fraud-charges,USAO - Hawaii,"[""Health Care Fraud"",""Identity Theft""]",1
1902857188,"HAVANA PHARMACY, INC.",true,Organization,Defendant,Eight Individuals Charged In Multimillion-Dollar Compounding Pharmacy Fraud Scheme,https://www.justice.gov/usao-mdfl/pr/eight-individuals-charged-multimillion-dollar-compounding-pharmacy-fraud-scheme,"USAO - Florida, Middle","[""Health Care Fraud""]",1
1902857188,"HAVANA PHARMACY, INC.",true,Organization,Defendant,Eight Individuals Charged in Multimillion-Dollar Compounding Pharmacy Fraud Scheme,https://www.justice.gov/opa/pr/eight-individuals-charged-multimillion-dollar-compounding-pharmacy-fraud-scheme,Criminal Division,"[""Health Care Fraud""]",1
1275148272,"HAVEN HOSPICE, INC.",false,Defendant,Organization,United States Settles False Claims Allegations Against Haven Hospice For More Than $5 Million,https://www.justice.gov/usao-mdfl/pr/united-states-settles-false-claims-allegations-against-haven-hospice-more-5-million,"USAO - Florida, Middle","[""False Claims Act"",""Health Care Fraud""]",2
1801044854,"HAVEN PEDIATRIC DENTISTRY,LLC",true,Organization,Defendant,Pediatric Dentist Pays $1.3 Million to Settle False Claims Act Allegations,https://www.justice.gov/usao-ct/pr/pediatric-dentist-pays-13-million-settle-false-claims-act-allegations,USAO - Connecticut,"[""False Claims Act"",""Health Care Fraud""]",1
1023196318,"HAWTHORNE MEDICAL CENTER, INC.",false,Defendant,Organization,Gainesville Physician Convicted of 162 Counts of Health Care Fraud,https://www.justice.gov/usao-ndfl/pr/gainesville-physician-convicted-162-counts-health-care-fraud,"USAO - Florida, Northern","[""Health Care Fraud""]",1
1992826853,HAWTHORN PHYSICAL MEDICINE,false,Defendant,Organization,North Suburban Chiropractor Sentenced to 20 Months in Prison for Billing Insurance Carrier for Medically Unnecessary Treatment,https://www.justice.gov/usao-ndil/pr/north-suburban-chiropractor-sentenced-20-months-prison-billing-insurance-carrier,"USAO - Illinois, Northern","[""Health Care Fraud""]",1
1871359406,"HAYAT PHARMACY, LLC",true,Organization,Defendant,False Claims Act Settlements and Judgments Exceed $2 Billion in Fiscal Year 2022,https://www.justice.gov/opa/pr/false-claims-act-settlements-and-judgments-exceed-2-billion-fiscal-year-2022,Civil Division,"[""Servicemembers Initiative"",""False Claims Act"",""Health Care Fraud""]",1
1316011323,HCR MANOR CARE,false,Defendant,Organization,Government Sues Skilled Nursing Chain HCR Manorcare for Allegedly Providing Medically Unnecessary Therapy ,https://www.justice.gov/opa/pr/government-sues-skilled-nursing-chain-hcr-manorcare-allegedly-providing-medically-unnecessary,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",8
1659011930,HEALING PATH DETOX LLC,true,Organization,Defendant,Justice Department Announces Series of Cases to Combat Addiction Treatment Kickback Schemes in Orange County,https://www.justice.gov/usao-cdca/pr/justice-department-announces-series-cases-combat-addiction-treatment-kickback-schemes,"USAO - California, Central","[""Health Care Fraud""]",2
1659011930,HEALING PATH DETOX LLC,true,Defendant,Organization,Hollywood Hills Man Who Operated Orange County Drug Treatment Facilities Found Guilty of Paying Nearly $2.9 Million in Kickbacks,https://www.justice.gov/usao-cdca/pr/hollywood-hills-man-who-operated-orange-county-drug-treatment-facilities-found-guilty,"USAO - California, Central","[""Health Care Fraud""]",2
1932458759,"HEALTH ALLIANCE MEDICAL PLANS, INC.",true,Organization,Witness,Former Mahomet Counselor Sentenced for Health Care Fraud,https://www.justice.gov/usao-cdil/pr/former-mahomet-counselor-sentenced-health-care-fraud,"USAO - Illinois, Central","[""Health Care Fraud""]",1
1013370196,HEALTH AND HUMAN SERVICES,true,Organization,Government Agency,Owner of Detroit-area Medical Clinic Sentenced to 151 Months in Prison for $23 Million Medicare Fraud Scheme,https://www.justice.gov/opa/pr/owner-detroit-area-medical-clinic-sentenced-151-months-prison-23-million-medicare-fraud,Criminal Division,"[""Health Care Fraud""]",2
1013370196,HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor Organization,United States Attorney Michael Bailey and Arizona Attorney General Mark Brnovich Launch Covid-19 Fraud Task Force,https://www.justice.gov/usao-az/pr/us-attorney-bailey-and-ag-brnovich-launch-covid-19-fraud-task-force,USAO - Arizona,"[""Disaster Fraud"",""Financial Fraud"",""Health Care Fraud""]",2
1013370196,HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,West Virginia Doctor Pleaded Guilty to Lying to the DEA,https://www.justice.gov/opa/pr/west-virginia-doctor-pleaded-guilty-lying-dea,Criminal Division,"[""Opioids"",""Health Care Fraud""]",2
1013370196,HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,Northern Alabama Doctor and Practice Manager Convicted for Conspiring to Unlawfully Distribute Opioids,https://www.justice.gov/usao-ndal/pr/northern-alabama-doctor-and-practice-manager-convicted-conspiring-unlawfully-distribute,Criminal Division,"[""Opioids"",""Health Care Fraud""]",2
1013370196,HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,Two North Suburban Doctors Charged as Part of Largest National Medicare Fraud Takedown in History,https://www.justice.gov/usao-ndil/pr/two-north-suburban-doctors-charged-part-largest-national-medicare-fraud-takedown,"USAO - Illinois, Northern","[""Health Care Fraud""]",2
1013370196,HEALTH AND HUMAN SERVICES,true,Organization,Prosecutor,Justice Department Collects More Than $15.3 Billion in Civil and Criminal Cases in Fiscal Year 2016,https://www.justice.gov/opa/pr/justice-department-collects-more-153-billion-civil-and-criminal-cases-fiscal-year-2016,Office of the Attorney General,"[""Financial Fraud"",""Health Care Fraud"",""Mortgage Fraud"",""StopFraud""]",2
1063744068,"HEALTHCARE ON DEMAND, PC",true,Organization,Defendant,"Montgomery Doctor Sentenced to 15 Years Following Drug Distribution, Health Care Fraud, and Money Laundering Convictions",https://www.justice.gov/usao-mdal/pr/montgomery-doctor-sentenced-15-years-following-drug-distribution-health-care-fraud-and,"USAO - Alabama, Middle","[""Drug Trafficking"",""Prescription Drugs"",""Health Care Fraud""]",1
1265477475,HEALTH CARE PARTNERS INC.,false,Defendant,Organization,United States Intervenes in False Claims Act lawsuit Against UnitedHealth Group Inc. for Mischarging the Medicare Advantage and Prescription Drug Programs,https://www.justice.gov/opa/pr/united-states-intervenes-false-claims-act-lawsuit-against-unitedhealth-group-inc-mischarging,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",25
1861416539,HEALTH CARE SOLUTIONS NETWORK INC.,true,Organization,Defendant,Medical Director and Three Therapists Convicted in $63 Million Health Care Fraud Scheme,https://www.justice.gov/opa/pr/medical-director-and-three-therapists-convicted-63-million-health-care-fraud-scheme,Criminal Division,"[""Health Care Fraud""]",3
1861416539,HEALTH CARE SOLUTIONS NETWORK INC.,true,Organization,Defendant,Medical Director and Three Therapists Sentenced for Their Roles in $63 Million Miami Health Care Fraud Scheme,https://www.justice.gov/opa/pr/medical-director-and-three-therapists-sentenced-their-roles-63-million-miami-health-care,Criminal Division,"[""Health Care Fraud""]",3
1326372533,HEALTH FIT PHARMACY LLC,true,Organization,Defendant,"Charges Filed Against Dozens in Trafficking Network Responsible for Diverting Over 23 Million Oxycodone, Hydrocodone and Carisoprodol Pills ",https://www.justice.gov/opa/pr/charges-filed-against-dozens-trafficking-network-responsible-diverting-over-23-million,Criminal Division,"[""Opioids"",""Prescription Drugs"",""Health Care Fraud""]",1
1780634964,"HEALTHNET, INC.",false,Defendant,Organization,Indiana University Health and HealthNet to Pay $18 Million to Resolve Allegations of False Claims,https://www.justice.gov/opa/pr/indiana-university-health-and-healthnet-pay-18-million-resolve-allegations-false-claims,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",2
1235595323,"HEALTHRIGHT, LLC",false,Defendant,Organization,"Four Men and Seven Companies Indicted for Billion-Dollar Telemedicine Fraud Conspiracy, Telemedicine Company and CEO Plead Guilty in Two Fraud Schemes",https://www.justice.gov/opa/pr/four-men-and-seven-companies-indicted-billion-dollar-telemedicine-fraud-conspiracy,Civil Division,"[""Consumer Protection"",""Health Care Fraud""]",1
1902075542,HEALTHY CHOICE HOME HEALTH SERVICES INC,false,Defendant,Organization,Owner and Manager of Three Miami-Area Home Health Agencies Convicted in $57 Million Health Care Fraud Scheme,https://www.justice.gov/opa/pr/owner-and-manager-three-miami-area-home-health-agencies-convicted-57-million-health-care,Criminal Division,"[""Health Care Fraud""]",1
1134360134,"HEALTHY LIFE HOME CARE, INC",false,Defendant,Organization,Miami Woman Sentenced to More Than Three Years in Prison for Role in $1.36 Million Medicare Fraud Scheme,https://www.justice.gov/opa/pr/miami-woman-sentenced-more-three-years-prison-role-136-million-medicare-fraud-scheme,Criminal Division,"[""Health Care Fraud""]",5
1619502614,HEART CLINIC OF PARIS PA,false,Defendant,Organization,Sixteen Cardiology Practices to Pay a Total of $17.7M to Resolve False Claims Act Allegations Concerning Inflated Medicare Reimbursements,https://www.justice.gov/opa/pr/sixteen-cardiology-practices-pay-total-177m-resolve-false-claims-act-allegations-concerning,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",1
1619502614,HEART CLINIC OF PARIS PA,false,Defendant,Organization,More Than a Dozen Cardiology Practices Will Pay Over  $17.7 Million to Resolve False Claims Act Allegations Concerning Inflated Medicare Reimbursements ,https://www.justice.gov/usao-dc/pr/more-dozen-cardiology-practices-will-pay-over-177-million-resolve-false-claims-act,Office of the Inspector General,"[""Financial Fraud"",""Health Care Fraud""]",1
